Predicted Avtivity,UnixTime,LATITUDE,LONGITUDE,ALTITUDE,SPEED,HEADING,axis1,axis2,axis3,steps,lux,inclineOff,inclineStanding,inclineSitting,inclineLying,vm
Sitting,1516513520,47.622511,-117.379563,705.446716,0.053648,304.997814,31,71,91,2,0,0,9,1,0,120
Sitting,1516513530,47.622511,-117.379563,705.400208,0.027874,179.318318,0,0,0,0,0,0,10,0,0,0
Sitting,1516513540,47.622511,-117.379563,705.356995,0.048325,24.619652,33,154,87,2,0,0,6,4,0,180
Sitting,1516513550,47.622511,-117.379563,705.377136,0.075973,171.967473,4,58,50,1,0,0,10,0,0,77
Sitting,1516513560,47.62251,-117.379563,705.39447,0.180291,131.526239,0,0,13,0,0,0,10,0,0,13
Sitting,1516513570,47.622509,-117.379562,705.427856,0.151945,40.900386,0,0,0,0,0,0,9,1,0,0
Sitting,1516513580,47.62251,-117.379561,705.440247,0.098226,146.878487,0,0,0,0,0,0,10,0,0,0
Sitting,1516513590,47.62251,-117.37956,705.442566,0.077132,55.552017,0,0,0,0,0,0,10,0,0,0
Sitting,1516513600,47.62251,-117.37956,705.438049,0.096363,189.951191,0,0,0,0,0,0,10,0,0,0
Sitting,1516513610,47.62251,-117.37956,705.430969,0.170559,287.969013,0,0,0,0,0,0,10,0,0,0
Sitting,1516513620,47.62251,-117.379561,705.447388,0.165049,350.865525,0,4,0,0,0,0,10,0,0,4
Sitting,1516513630,47.62251,-117.379561,705.40625,0.084348,296.510701,0,0,0,0,0,0,10,0,0,0
Sitting,1516513640,47.62251,-117.379563,705.354858,0.076712,5.996111,0,0,0,0,0,0,10,0,0,0
Sitting,1516513650,47.622511,-117.379562,705.299988,0.102141,42.843384,0,0,0,0,0,0,10,0,0,0
Sitting,1516513660,47.622511,-117.379562,705.259766,0.055697,121.038737,11,77,77,1,0,0,9,1,0,110
Sitting,1516513670,47.622511,-117.379562,705.252197,0.093616,181.365414,11,161,68,1,0,0,9,1,0,176
Sitting,1516513680,47.622511,-117.379562,705.257813,0.024438,129.225356,0,3,0,0,0,0,10,0,0,3
Sitting,1516513690,47.622511,-117.379561,705.277649,0.074757,266.849008,0,32,24,0,0,0,10,0,0,40
Sitting,1516513700,47.622511,-117.379562,705.267517,0.050542,78.472657,0,73,42,0,0,0,10,0,0,85
Sitting,1516513710,47.622511,-117.379562,705.249756,0.117757,53.936276,0,33,0,0,0,0,10,0,0,33
Sitting,1516513720,47.622512,-117.37956,705.268677,0.053584,153.847944,0,13,5,0,0,0,10,0,0,14
Sitting,1516513730,47.622511,-117.379559,705.240845,0.103106,112.408238,0,27,22,0,0,0,10,0,0,35
Sitting,1516513740,47.622511,-117.379558,705.282776,0.02505,236.740323,0,0,0,0,0,0,10,0,0,0
Sitting,1516513750,47.62251,-117.379559,705.252258,0.024277,27.66526,0,0,0,0,0,0,10,0,0,0
Sitting,1516513760,47.622511,-117.379559,705.212524,0.071369,332.839151,0,0,0,0,0,0,10,0,0,0
Sitting,1516513770,47.622512,-117.379559,705.219666,0.059994,327.391403,11,74,70,0,0,0,10,0,0,103
Sitting,1516513780,47.622512,-117.37956,705.218079,0.010513,101.920136,24,100,166,1,0,0,6,4,0,196
Sitting,1516513790,47.622512,-117.379559,705.220398,0.088444,136.137834,0,0,0,0,0,0,10,0,0,0
Sitting,1516513800,47.622512,-117.379559,705.214294,0.041531,144.791518,0,9,0,0,0,0,9,1,0,9
Sitting,1516513810,47.622512,-117.379559,705.229675,0.067097,196.457589,16,114,133,1,0,0,7,3,0,176
Sitting,1516513820,47.622511,-117.379559,705.253235,0.054255,295.495121,11,9,58,1,0,0,10,0,0,60
Sitting,1516513830,47.622511,-117.37956,705.264709,0.029924,124.192128,0,0,0,0,0,0,10,0,0,0
Sitting,1516513840,47.622511,-117.379559,705.309021,0.321733,13.13015,93,260,152,6,0,0,10,0,0,316
Sitting,1516513850,47.622512,-117.379559,705.328552,0.141889,187.442955,165,259,125,7,0,0,10,0,0,332
Sitting,1516513860,47.622511,-117.379559,705.32135,0.234886,151.057588,7,25,45,0,0,0,9,1,0,52
Sitting,1516513870,47.622511,-117.379558,705.324402,0.084083,90.567329,90,253,183,5,0,0,10,0,0,325
Sitting,1516513880,47.622511,-117.379558,705.294373,0.088435,344.866688,132,366,163,6,0,0,10,0,0,422
Sitting,1516513890,47.622535,-117.379568,704.961914,1.09053,332.480199,0,0,0,0,0,0,0,10,0,0
Sitting,1516513900,47.622556,-117.379584,704.571106,0.995342,319.823114,0,0,0,0,0,0,0,10,0,0
Sitting,1516513910,47.622565,-117.379596,704.22821,0.183948,115.381288,0,0,0,0,0,0,0,10,0,0
Sitting,1516513920,47.622564,-117.379591,703.891113,0.361658,99.262411,0,0,16,0,0,0,0,10,0,16
Sitting,1516513930,47.622563,-117.379587,703.720581,0.033386,16.42712,0,0,0,0,0,0,0,10,0,0
Sitting,1516513940,47.622564,-117.379587,703.741028,0.03256,6.573904,0,0,0,0,0,0,0,10,0,0
Sitting,1516513950,47.622565,-117.379587,703.761414,0.034286,3.405757,0,0,0,0,0,0,0,10,0,0
Sitting,1516513960,47.622565,-117.379587,703.794739,0.042934,18.242547,0,0,0,0,0,0,0,10,0,0
Sitting,1516513970,47.622565,-117.379587,703.791687,0.058377,18.89614,0,0,0,0,0,0,0,10,0,0
Sitting,1516513980,47.622566,-117.379586,703.780579,0.034713,15.180181,0,0,0,0,0,0,0,10,0,0
Sitting,1516513990,47.622566,-117.379586,703.788086,0.018899,17.191369,0,0,0,0,0,0,0,10,0,0
Sitting,1516514000,47.622567,-117.379586,703.81488,0.016603,8.878045,0,0,0,0,0,0,0,10,0,0
Sitting,1516514010,47.622567,-117.379586,703.814087,0.027787,18.258935,0,0,0,0,0,0,0,10,0,0
Sitting,1516514020,47.622568,-117.379586,703.814392,0.050202,10.785851,0,0,0,0,0,0,0,10,0,0
Sitting,1516514030,47.622568,-117.379586,703.807678,0.039535,348.535872,0,0,0,0,0,0,0,10,0,0
Sitting,1516514040,47.622569,-117.379586,703.917175,0.023833,22.841856,0,0,0,0,0,0,0,10,0,0
Sitting,1516514050,47.622569,-117.379585,703.926819,0.02125,293.260317,0,0,0,0,0,0,0,10,0,0
Sitting,1516514060,47.622569,-117.379586,704.000549,0.019189,272.46637,0,0,0,0,0,0,0,10,0,0
Sitting,1516514070,47.622569,-117.379587,704.059509,0.042962,357.922301,0,0,0,0,0,0,0,10,0,0
Sitting,1516514080,47.622569,-117.379587,704.017883,0.044219,10.674227,0,0,0,0,0,0,0,10,0,0
Sitting,1516514090,47.62257,-117.379587,703.989868,0.045589,325.876271,0,0,0,0,0,0,0,10,0,0
Sitting,1516514100,47.62257,-117.379587,703.998291,0.036816,315.987691,0,0,0,0,0,0,0,10,0,0
Sitting,1516514110,47.62257,-117.379587,704.030457,0.027623,94.123082,0,0,0,0,0,10,0,0,0,0
Sitting,1516514120,47.62257,-117.379587,704.033936,0.031604,321.318821,0,0,0,0,0,10,0,0,0,0
Sitting,1516514130,47.62257,-117.379587,704.067627,0.033307,195.337655,0,0,0,0,0,10,0,0,0,0
Sitting,1516514140,47.62257,-117.379587,704.094177,0.034209,134.268435,0,0,0,0,0,10,0,0,0,0
Sitting,1516514150,47.62257,-117.379587,704.132202,0.136276,250.930924,0,0,0,0,0,10,0,0,0,0
Sitting,1516514160,47.62257,-117.379587,704.155701,0.069132,353.737966,0,0,0,0,0,10,0,0,0,0
Sitting,1516514170,47.62257,-117.379587,704.189148,0.036881,242.795216,0,0,0,0,0,10,0,0,0,0
Sitting,1516514180,47.62257,-117.379588,704.203308,0.034372,261.536445,0,0,0,0,0,10,0,0,0,0
Sitting,1516514190,47.62257,-117.379588,704.187012,0.024934,111.541009,0,0,0,0,0,10,0,0,0,0
Sitting,1516514200,47.62257,-117.379588,704.170532,0.01303,209.11246,0,0,0,0,0,10,0,0,0,0
Sitting,1516514210,47.62257,-117.379588,704.151672,0.057012,220.966251,0,0,0,0,0,10,0,0,0,0
Sitting,1516514220,47.622569,-117.379589,704.078979,0.04138,276.9949,0,0,0,0,0,10,0,0,0,0
Sitting,1516514230,47.622569,-117.379589,704.032227,0.102301,293.819627,0,0,0,0,0,10,0,0,0,0
Sitting,1516514240,47.622569,-117.37959,704.018127,0.013624,282.492318,0,0,0,0,0,0,0,10,0,0
Sitting,1516514250,47.622569,-117.37959,704.001831,0.123636,199.145233,0,0,0,0,0,0,0,10,0,0
Sitting,1516514260,47.622569,-117.37959,704.010864,0.075679,209.493289,0,0,0,0,0,0,0,10,0,0
Sitting,1516514270,47.622569,-117.37959,704.012085,0.011265,315.043881,0,0,0,0,0,0,0,10,0,0
Sitting,1516514280,47.622569,-117.37959,704.011902,0.042156,337.891228,0,0,0,0,0,0,0,10,0,0
Sitting,1516514290,47.622569,-117.379591,704.01239,0.039079,319.250553,0,0,0,0,0,0,0,10,0,0
Sitting,1516514300,47.62257,-117.379592,704.012085,0.042059,231.719457,28,151,68,1,0,0,0,10,0,168
Sitting,1516514310,47.622569,-117.379594,704.012024,1.146364,129.577817,202,302,105,9,0,0,10,0,0,379
Sitting,1516514320,47.622553,-117.379565,704.064758,3.057532,210.968165,142,202,168,6,0,0,10,0,0,299
Sitting,1516514330,47.62251,-117.379603,704.051392,1.095855,210.310446,0,16,16,0,0,0,1,9,0,23
Sitting,1516514340,47.62248,-117.379629,704.278503,0.17168,134.229958,0,67,42,0,0,0,4,6,0,80
Sitting,1516514350,47.622476,-117.379623,705.072571,0.725537,9.343142,97,217,142,8,0,0,10,0,0,277
Sitting,1516514360,47.622551,-117.379605,704.640564,2.927342,6.486199,187,135,342,6,0,0,10,0,0,413
Sitting,1516514370,47.62259,-117.379599,705.067627,1.835077,226.739354,244,300,110,11,0,0,10,0,0,403
Sitting,1516514380,47.622544,-117.379672,704.457397,0.906684,213.146591,81,270,77,4,0,0,10,0,0,293
Sitting,1516514390,47.622528,-117.379687,704.435059,0.429367,114.813759,75,207,177,4,0,0,10,0,0,283
Sitting,1516514400,47.622527,-117.379683,704.474976,0.604155,262.49181,114,152,155,5,0,0,10,0,0,246
Sitting,1516514410,47.622526,-117.379694,704.976929,0.443767,16.086136,74,223,266,2,0,0,10,0,0,355
Sitting,1516514420,47.622539,-117.379688,705.557007,1.184734,55.349173,29,44,104,1,0,0,0,10,0,117
Sitting,1516514430,47.622546,-117.379674,706.479614,0.323876,342.808333,139,157,194,8,0,0,10,0,0,286
Sitting,1516514440,47.622574,-117.379686,706.663025,1.420756,334.516302,31,39,58,1,0,0,4,6,0,77
Sitting,1516514450,47.622613,-117.379714,707.223633,0.593477,313.337764,0,0,35,0,0,0,4,6,0,35
Sitting,1516514460,47.622621,-117.379727,707.411621,0.221419,190.840044,0,0,0,0,0,0,0,10,0,0
Sitting,1516514470,47.622616,-117.379729,707.499878,0.056677,202.10098,0,0,0,0,0,0,0,10,0,0
Sitting,1516514480,47.622616,-117.379729,707.511169,0.028403,296.94823,0,0,0,0,0,0,0,10,0,0
Sitting,1516514490,47.622616,-117.37973,707.534729,0.012615,344.743225,0,0,0,0,0,0,0,10,0,0
Sitting,1516514500,47.622616,-117.37973,707.545654,0.021698,11.49407,0,0,0,0,0,0,0,10,0,0
Sitting,1516514510,47.622616,-117.37973,707.572205,0.030545,34.282484,0,0,0,0,0,0,0,10,0,0
Sitting,1516514520,47.622616,-117.379729,707.58374,0.0579,236.023467,0,0,0,0,0,0,0,10,0,0
Sitting,1516514530,47.622616,-117.37973,707.598816,0.0719,25.76798,9,26,32,1,0,0,3,7,0,43
Sitting,1516514540,47.622617,-117.37973,707.602478,0.077853,1.64322,6,40,67,0,0,0,1,9,0,79
Sitting,1516514550,47.622617,-117.37973,707.612061,0.028884,129.260838,319,234,141,12,0,0,10,0,0,420
Sitting,1516514560,47.622612,-117.379721,707.485229,1.27551,137.012225,243,273,70,14,0,0,10,0,0,373
Sitting,1516514570,47.62255,-117.379635,706.604919,0.549179,185.282579,0,33,18,0,0,0,9,1,0,38
Sitting,1516514580,47.622513,-117.37964,706.738525,0.731662,155.923609,0,0,0,0,0,0,10,0,0,0
Sitting,1516514590,47.622501,-117.379632,706.77948,0.785728,206.036579,11,107,44,1,0,0,8,2,0,117
Sitting,1516514600,47.622499,-117.379634,706.848206,0.282755,39.008656,1,109,73,0,0,0,6,4,0,132
Sitting,1516514610,47.622516,-117.379613,708.571594,0.027696,39.112972,0,0,0,0,0,0,0,10,0,0
Sitting,1516514620,47.622517,-117.379612,708.668579,0.0316,14.742961,0,0,0,0,0,0,0,10,0,0
Sitting,1516514630,47.622517,-117.379612,708.688965,0.039478,44.619839,0,0,0,0,0,0,0,10,0,0
Sitting,1516514640,47.622518,-117.379611,708.733704,0.032295,24.654349,0,0,0,0,0,0,0,10,0,0
Sitting,1516514650,47.622518,-117.379611,708.75824,0.041159,295.171069,0,0,0,0,0,0,0,10,0,0
Sitting,1516514660,47.622518,-117.379611,708.77478,0.057068,273.929799,0,23,17,0,0,0,3,7,0,29
Sitting,1516514670,47.622518,-117.379612,708.807739,0.035546,226.645816,0,0,0,0,0,0,10,0,0,0
Sitting,1516514680,47.622518,-117.379612,708.833374,0.011668,214.114884,0,0,0,0,0,0,0,10,0,0
Sitting,1516514690,47.622518,-117.379613,708.850281,0.027411,248.572851,0,0,0,0,0,0,0,10,0,0
Sitting,1516514700,47.622517,-117.379614,708.855591,0.101078,239.893648,0,0,0,0,0,0,0,10,0,0
Sitting,1516514710,47.622517,-117.379614,708.837708,0.081086,202.622588,0,0,0,0,0,0,0,10,0,0
Sitting,1516514720,47.622516,-117.379615,708.791321,0.286416,205.861669,0,0,0,0,0,0,0,10,0,0
Sitting,1516514730,47.622515,-117.379616,708.791443,0.063298,212.171119,0,0,0,0,0,0,0,10,0,0
Sitting,1516514740,47.622515,-117.379616,708.772461,0.025884,204.499485,0,0,0,0,0,0,0,10,0,0
Sitting,1516514750,47.622514,-117.379616,708.714355,0.045074,229.002627,0,0,0,0,0,0,0,10,0,0
Sitting,1516514760,47.622514,-117.379617,708.678406,0.06666,204.118212,0,0,0,0,0,0,0,10,0,0
Sitting,1516514770,47.622514,-117.379617,708.661987,0.05969,131.913426,0,0,0,0,0,0,0,10,0,0
Sitting,1516514780,47.622514,-117.379616,708.680359,0.036321,51.953505,0,22,58,0,0,0,4,6,0,63
Sitting,1516514790,47.622514,-117.379616,708.694763,0.036908,132.299152,0,10,0,0,0,0,0,10,0,10
Sitting,1516514800,47.622513,-117.379615,708.673523,0.079827,84.748082,5,97,46,0,0,0,1,9,0,108
Sitting,1516514810,47.622514,-117.379612,708.706604,0.133969,25.859262,63,156,84,4,0,0,8,2,0,189
Sitting,1516514820,47.622518,-117.379609,708.761658,0.980065,324.414684,181,295,110,11,0,0,10,0,0,364
Sitting,1516514830,47.622546,-117.379638,706.633057,1.207599,207.572955,4,28,47,1,0,0,9,1,0,55
Sitting,1516514840,47.622539,-117.379645,706.383972,2.719129,305.996302,527,539,350,14,0,0,10,0,0,832
Sitting,1516514850,47.622574,-117.379716,707.218506,2.294841,18.282274,8,24,2,0,0,0,1,9,0,26
Sitting,1516514860,47.622589,-117.379709,708.299805,0.183537,17.016133,0,49,0,0,0,0,2,8,0,49
Sitting,1516514870,47.622595,-117.379706,708.615784,1.060791,0.959735,41,191,204,2,0,0,10,0,0,283
Sitting,1516514880,47.62261,-117.379706,709.241394,0.937566,191.336707,13,92,29,1,0,0,10,0,0,98
Sitting,1516514890,47.622605,-117.379707,709.308228,0.013487,348.348237,0,0,0,0,0,0,10,0,0,0
Sitting,1516514900,47.622605,-117.379708,709.358032,0.102531,169.904924,0,0,0,0,0,0,10,0,0,0
Sitting,1516514910,47.622605,-117.379707,709.339172,0.052457,145.65411,0,0,0,0,0,0,10,0,0,0
Sitting,1516514920,47.622604,-117.379707,709.343811,0.084928,89.081893,236,503,431,2,0,0,10,0,0,704
Sitting,1516514930,47.622604,-117.379706,709.348145,0.033481,252.406385,14,85,103,1,0,0,2,8,0,135
Sitting,1516514940,47.622604,-117.379707,709.31189,0.188978,6.629835,0,0,0,0,0,0,0,10,0,0
Sitting,1516514950,47.622604,-117.379707,709.344543,0.00891,25.165822,0,37,0,0,0,0,0,10,0,37
Sitting,1516514960,47.622605,-117.379706,709.39624,0.069813,43.372678,0,0,0,0,0,0,4,6,0,0
Sitting,1516514970,47.622605,-117.379706,709.402466,0.043134,307.790749,5,92,18,1,0,0,10,0,0,94
Sitting,1516514980,47.622605,-117.379706,709.369019,0.045448,156.304774,115,313,105,6,0,0,10,0,0,350
Sitting,1516514990,47.622578,-117.379689,707.51593,0.550108,150.324539,0,13,10,0,0,0,5,5,0,17
Sitting,1516515000,47.622575,-117.379686,707.381104,0.350246,206.28395,6,124,141,0,0,0,9,1,0,188
Sitting,1516515010,47.622571,-117.37969,707.504761,0.750141,130.89733,655,476,479,3,0,0,10,0,0,941
Sitting,1516515020,47.622568,-117.379685,707.452515,0.206399,130.89733,405,484,415,6,0,0,10,0,0,756
Sitting,1516554990,47.622494,-117.37977,702.547119,0.634176,41.567508,0,0,0,0,0,0,0,10,0,0
Sitting,1516555000,47.622511,-117.379747,708.114502,0.215041,105.135242,0,0,0,0,0,0,0,10,0,0
Sitting,1516555010,47.622505,-117.379715,707.820618,0.479503,200.253106,0,0,0,0,0,0,0,10,0,0
Sitting,1516555020,47.622443,-117.379748,705.563904,1.205997,222.787583,0,0,0,0,0,0,0,10,0,0
Sitting,1516555030,47.622419,-117.379782,704.52478,0.178685,49.223634,0,0,0,0,0,0,0,10,0,0
Sitting,1516555040,47.622422,-117.379776,704.446655,0.327564,63.789376,0,0,0,0,0,0,0,10,0,0
Sitting,1516555050,47.622423,-117.379772,704.432556,0.474479,42.057276,0,0,0,0,0,0,0,10,0,0
Sitting,1516555060,47.622432,-117.379761,704.453186,0.240823,43.850354,0,0,0,0,0,0,0,10,0,0
Sitting,1516555070,47.622482,-117.37969,703.87677,1.467629,28.688863,44,72,16,1,0,0,0,10,0,86
Sitting,1516555080,47.622527,-117.379653,703.664734,0.835454,207.935406,416,356,228,13,0,0,10,0,0,594
Sitting,1516555090,47.622514,-117.379663,703.488464,0.303542,76.551188,238,255,229,12,23,0,10,0,0,418
Sitting,1516555100,47.622525,-117.379597,703.050659,1.140946,231.323464,66,162,198,3,0,0,6,4,0,265
Sitting,1516555110,47.6225,-117.379643,703.045776,0.401556,345.187465,13,121,118,1,31,0,2,8,0,170
Sitting,1516555120,47.622511,-117.379648,702.956543,0.505665,326.200044,1,0,0,0,0,0,0,10,0,1
Sitting,1516555130,47.622521,-117.379657,702.809937,0.986136,126.881948,0,0,0,0,0,0,8,2,0,0
Sitting,1516555140,47.622516,-117.379649,703.381714,0.10002,276.467771,0,3,0,0,0,0,10,0,0,3
Sitting,1516555150,47.622517,-117.37966,704.05249,0.429171,166.952468,0,0,0,0,0,0,10,0,0,0
Sitting,1516555160,47.622513,-117.379658,703.98877,0.064311,181.8021,0,6,0,0,0,0,8,2,0,6
Sitting,1516555170,47.622508,-117.379659,704.039978,0.108547,161.797626,11,62,62,1,38,0,3,7,0,89
Sitting,1516555180,47.622472,-117.379641,705.268921,0.956228,160.32177,92,163,223,6,72,0,10,0,0,292
Sitting,1516555190,47.622469,-117.37964,705.820923,0.717787,163.192361,51,76,58,3,331,0,2,8,0,109
Sitting,1516555200,47.622431,-117.379623,707.047363,0.558111,237.435197,11,86,58,0,449,0,2,8,0,105
Sitting,1516555210,47.622425,-117.379637,707.09137,0.447713,188.508565,22,109,37,1,573,0,9,1,0,118
Sitting,1516555220,47.622411,-117.37964,707.284302,0.893903,118.629936,0,0,0,0,806,0,10,0,0,0
Sitting,1516555230,47.622404,-117.37962,707.727539,0.66071,26.119812,0,0,0,0,740,0,10,0,0,0
Sitting,1516555240,47.622444,-117.379591,708.657959,1.160674,23.064878,0,0,0,0,723,0,1,9,0,0
Sitting,1516555250,47.622469,-117.379575,710.61554,0.847817,106.957125,0,0,0,0,822,0,0,10,0,0
Sitting,1516555260,47.622467,-117.379565,711.047302,0.137711,240.387883,5,13,44,1,885,0,2,8,0,47
Sitting,1516555270,47.622463,-117.379575,711.335632,0.411947,213.720715,0,0,0,0,906,0,0,10,0,0
Sitting,1516555280,47.622454,-117.379584,711.725891,0.459922,272.754613,0,0,0,0,928,0,0,10,0,0
Sitting,1516555290,47.622455,-117.379611,712.355713,1.042041,260.151962,0,0,0,0,945,0,0,10,0,0
Sitting,1516555300,47.622452,-117.379633,713.89856,0.127273,7.389709,0,0,0,0,1002,0,0,10,0,0
Sitting,1516555310,47.622459,-117.379632,714.65741,0.470948,22.963757,0,0,0,0,1050,0,0,10,0,0
Sitting,1516555320,47.622474,-117.379622,715.213013,0.924857,351.985986,0,0,0,0,1087,0,0,10,0,0
Sitting,1516555330,47.622512,-117.37963,717.908997,0.970064,57.390753,0,0,0,0,1125,0,0,10,0,0
Sitting,1516555340,47.622522,-117.379607,719.606201,0.262148,121.251055,0,0,0,0,1204,0,0,10,0,0
Sitting,1516555350,47.622516,-117.379591,721.03009,0.272161,160.400544,43,104,98,3,1241,0,2,8,0,150
Sitting,1516555360,47.622505,-117.379585,723.025146,0.318215,232.307369,106,104,51,5,0,0,10,0,0,158
Sitting,1516555370,47.622496,-117.379603,725.145569,0.737278,201.227497,0,33,31,0,0,0,4,6,0,46
Sitting,1516555380,47.622483,-117.37961,727.134766,0.489948,208.854468,0,0,0,0,0,0,10,0,0,0
Sitting,1516555390,47.62245,-117.379637,728.488525,1.958722,166.271659,0,37,16,0,0,0,8,2,0,41
Sitting,1516555400,47.622418,-117.379625,725.176575,1.024597,166.180574,0,0,0,0,0,0,0,10,0,0
Sitting,1516555410,47.622408,-117.379622,726.236206,0.395964,29.83175,0,0,0,0,0,0,6,4,0,0
Sitting,1516555420,47.622412,-117.379618,727.16095,0.387225,138.27439,33,87,91,2,35,0,2,8,0,131
Sitting,1516555430,47.62241,-117.379616,727.677612,0.606601,199.437006,2,50,51,1,125,0,2,8,0,72
Sitting,1516555440,47.622399,-117.379622,727.288574,0.226471,19.861967,0,14,28,0,71,0,7,3,0,32
Sitting,1516555450,47.622414,-117.379614,724.825134,0.322896,180.204672,106,206,151,5,266,0,10,0,0,277
Sitting,1516555460,47.622399,-117.379614,724.677917,0.945101,11.105956,2,42,13,1,942,0,0,10,0,45
Sitting,1516555470,47.622412,-117.37961,724.824219,0.667056,228.127993,0,0,0,0,864,0,0,10,0,0
Sitting,1516555480,47.622402,-117.379627,724.883972,0.486438,327.175811,0,0,0,0,832,0,0,10,0,0
Sitting,1516555490,47.622405,-117.379629,724.855408,0.614212,270.840127,0,21,0,0,817,0,0,10,0,21
Sitting,1516555500,47.622405,-117.379646,724.870544,0.4452,217.783332,0,0,0,0,1069,0,0,10,0,0
Sitting,1516555510,47.622398,-117.379655,724.860046,0.493398,227.206118,0,0,0,0,1659,0,0,10,0,0
Sitting,1516555520,47.622391,-117.379667,724.872314,0.069651,191.991385,0,0,0,0,1411,0,0,10,0,0
Sitting,1516555530,47.622389,-117.379667,724.98053,0.331648,23.848973,0,0,0,0,1062,0,0,10,0,0
Sitting,1516555540,47.622432,-117.379639,724.965149,0.745146,13.598915,0,0,0,0,1010,0,0,10,0,0
Sitting,1516555550,47.622451,-117.379632,724.851746,0.73757,352.869002,0,0,0,0,1016,0,0,10,0,0
Sitting,1516555560,47.622458,-117.379633,724.265198,0.201179,353.478528,0,0,0,0,1035,0,0,10,0,0
Sitting,1516555570,47.622461,-117.379634,723.220764,0.047298,235.423676,0,46,0,0,1897,0,0,10,0,46
Sitting,1516555580,47.62246,-117.379635,721.933533,0.070264,345.926873,0,0,0,0,2221,0,0,10,0,0
Sitting,1516555590,47.622463,-117.379636,720.380432,0.261672,244.648943,0,0,0,0,1294,0,0,10,0,0
Sitting,1516555600,47.622462,-117.37964,719.345825,0.398196,142.808477,0,0,0,0,933,0,0,10,0,0
Sitting,1516555610,47.622451,-117.379627,718.818787,0.727264,191.371619,0,0,0,0,1201,0,0,10,0,0
Sitting,1516555620,47.622439,-117.379631,718.2453,0.507997,221.157378,0,0,0,0,1272,0,0,10,0,0
Sitting,1516555630,47.622424,-117.37965,717.962769,0.905891,248.456609,0,0,0,0,1378,0,0,10,0,0
Sitting,1516555640,47.622418,-117.379675,718.003906,0.243742,67.543107,0,0,0,0,1509,0,0,10,0,0
Sitting,1516555650,47.622422,-117.37966,717.624695,0.881333,86.097345,0,0,0,0,1820,0,0,10,0,0
Sitting,1516555660,47.622423,-117.379629,717.455994,0.767016,65.904404,0,0,0,0,1797,0,0,10,0,0
Sitting,1516555670,47.622428,-117.379612,717.416199,0.27156,95.471514,0,0,0,0,1844,0,0,10,0,0
Sitting,1516555680,47.622428,-117.379609,717.624695,0.048036,231.468038,0,0,0,0,1775,0,0,10,0,0
Sitting,1516555690,47.622427,-117.37961,717.781128,0.15283,221.042227,0,0,0,0,2067,0,0,10,0,0
Sitting,1516555700,47.622426,-117.379612,717.867798,0.102498,210.205055,0,10,0,0,2286,0,0,10,0,10
Sitting,1516555710,47.622425,-117.379612,717.858582,0.02829,228.438696,0,6,0,0,2033,0,0,10,0,6
